no,content_id,title,content_type_id,area_code,si_gun_gu_code,first_image1,first_image2,map_level,latitude,longitude,tel,addr1,addr2,homepage,overview
19798,1503294,브이온천모텔,32,7,5.0,http://tong.visitkorea.or.kr/cms/resource/43/1502643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1502643_image3_1.jpg,6,35.5535452256,129.0787735261,052-254-1700,울산광역시 울주군 상북면 알프스온천2길 10,,,
19799,2570731,블루오션뷰,32,7,5.0,,,6,35.3843247941,129.3459327284,052-238-0006,울산광역시 울주군 서생면 진하해변길 74,,,
19800,2587437,수호천사,32,7,5.0,,,6,35.3591667481,129.3588989704,010-2905-5094,울산광역시 울주군 서생면 간절곶1길 31-1,,,
19801,137890,스카이 모텔(울산),32,7,2.0,http://tong.visitkorea.or.kr/cms/resource/63/1899163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1899163_image3_1.jpg,6,35.5384738478,129.3298353584,,울산광역시 남구 번영로144번길 10,,,
19802,2570801,신라스테이 울산,32,7,2.0,http://tong.visitkorea.or.kr/cms/resource/08/2723308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2723308_image2_1.jpg,6,35.5374267303,129.3291410041,,울산광역시 남구 삼산로 200,(삼산동),,
19803,1804605,아젤란 리조트,32,7,5.0,http://tong.visitkorea.or.kr/cms/resource/68/1804568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1804568_image3_1.jpg,6,35.6297055731,129.0508377285,0507-1434-0098,울산광역시 울주군 상북면 덕현남천길 7,,,
19804,820041,알프스온천모텔,32,7,5.0,http://tong.visitkorea.or.kr/cms/resource/84/1215884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1215884_image3_1.jpg,6,35.5536063454,129.0796067849,010-3252-4751,울산광역시 울주군 상북면 알프스온천2길 9,,,
19805,2050197,어련당,32,7,1.0,,,6,35.5740924513,129.3503075669,052-290-3692,울산광역시 중구 산전길 61 어련당,,,
19806,2570704,여우비관광호텔,32,7,2.0,,,6,35.5393185679,129.3495058406,052-267-7777,울산광역시 남구 산업로647번길 14,(삼산동),,
19807,2571256,오션뷰호텔,32,7,3.0,,,6,35.4933918653,129.427500338,052-235-7777,울산광역시 동구 해수욕장1길 50,,,
19808,143089,울산 굿모닝 관광호텔,32,7,3.0,http://tong.visitkorea.or.kr/cms/resource/33/1197533_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1197533_image3_1.jpg,6,35.5174531111,129.4306299415,052-209-9000,울산광역시 동구 바드래1길 15,,,
19809,2570748,울산시티호텔,32,7,2.0,,,6,35.5383878276,129.3341460955,052-240-2000,울산광역시 남구 삼산로 246,(달동),,
19810,2571003,타임모텔,32,7,1.0,,,6,35.5565662058,129.3270517578,010-7328-7962,울산광역시 중구 학성로 147,(학산동),,
19811,139775,하늘바다펜션,32,7,5.0,,,6,35.3874772252,129.3463020519,010-3578-1163,울산광역시 울주군 서생면 진하해변길 30,,,
19812,142903,호텔현대 바이 라한 울산,32,7,3.0,http://tong.visitkorea.or.kr/cms/resource/74/2425274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2425274_image2_1.jpg,6,35.5197000753,129.4303326817,052-251-2233,울산광역시 동구 방어진순환도로 875,,,
19813,139768,L모텔,32,7,5.0,http://tong.visitkorea.or.kr/cms/resource/68/218268_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/218268_image2_1.jpg,6,35.3818694735,129.3437774286,052-239-0118,울산광역시 울주군 서생면 깨목2길 11,,,
19814,2571584,V온천모텔,32,7,5.0,,,6,35.5535452256,129.0787735261,052-254-1700,울산광역시 울주군 상북면 알프스온천2길 10,,,
19667,1896898,국립세종도서관,14,8,1.0,,,6,36.498810452,127.2683855544,,세종특별자치시 다솜3로 48,(어진동),,
19668,3082317,국립어린이박물관,14,8,1.0,http://tong.visitkorea.or.kr/cms/resource/10/3082310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3082310_image3_1.jpg,6,36.4898532341,127.2733936821,,세종특별자치시 어울누리로 130 (세종동),,,
19669,130952,국립조세박물관,14,8,1.0,http://tong.visitkorea.or.kr/cms/resource/64/2437964_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2437964_image3_1.jpg,6,36.4852257627,127.2607310549,,세종특별자치시 국세청로 8-14,(나성동),,
19670,2709995,대통령기록전시관,14,8,1.0,,,6,36.5017018737,127.2732655939,,세종특별자치시 다솜로 250,(어진동),,
19671,2758601,비오케이아트센터,14,8,1.0,http://tong.visitkorea.or.kr/cms/resource/45/3350245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3350245_image3_1.jpg,6,36.4924201361,127.3032714889,,세종특별자치시 국책연구원3로 12,(반곡동),,
19672,1755029,세종문화예술회관,14,8,1.0,,,6,36.5997714302,127.2874144269,,세종특별자치시 조치원읍 문예회관길 22,,,
19673,129968,세종문화원,14,8,1.0,,,6,36.6033740279,127.3005575929,,세종특별자치시 조치원읍 문화로 17,,,
19674,1951646,세종시립민속박물관,14,8,1.0,,,6,36.6086211161,127.1704135845,,세종특별자치시 전의면 금사길 75,,,
19675,3028068,세종예술의전당,14,8,1.0,http://tong.visitkorea.or.kr/cms/resource/64/3028064_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/3028064_image3_1.JPG,6,36.4867173758,127.2673831951,,세종특별자치시  국립박물관로 21 세종 예술의 전당,,,
19676,2790505,세종전통장류박물관,14,8,1.0,http://tong.visitkorea.or.kr/cms/resource/20/2792020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2792020_image2_1.jpg,6,36.6757594261,127.2593343131,,세종특별자치시 전동면 배일길 90-43,,,
19677,2761646,세종지혜의숲(지혜의숲),14,8,1.0,,,6,36.4864673089,127.2619836862,,세종특별자치시 국세청로 32,(나성동),,
19678,2758549,소피아갤러리,14,8,1.0,http://tong.visitkorea.or.kr/cms/resource/14/2758514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2758514_image2_1.jpg,6,36.4380835644,127.2393425837,,세종특별자치시 금남면 도남2길 50-5,,,
19679,130269,연기향토박물관,14,8,1.0,,,6,36.5955649443,127.2077883595,,세종특별자치시 연서면 양대길 34-4,,,
19680,2008556,정부세종컨벤션센터,14,8,1.0,http://tong.visitkorea.or.kr/cms/resource/18/2008518_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2008518_image2_1.jpg,6,36.5010685337,127.2688382303,,세종특별자치시  다솜3로 66 정부세종컨벤션센터,,,
19681,2999147,조치원문화정원,14,8,1.0,,,6,36.606929174,127.3004825022,,세종특별자치시  수원지길 75-21,조치원문화정원,,
19682,130133,충청남도 산림박물관,14,8,1.0,,,6,36.4361920872,127.2377899962,,세종특별자치시 금남면 산림박물관길 110,,,
19707,2935214,금강청소년축제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/43/3075943_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3075943_image3_1.jpg,6,36.4807128659,127.2875176644,044-850-0594,세종특별자치시  시청대로 147,이응다리(금강보행교) 시청방면 광장,,
19708,3331446,베어트리파크 SUMMER FESTIVAL,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/10/3331410_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/10/3331410_image3_1.png,6,36.6728227784,127.2101554814,044-866-7766,세종특별자치시 전동면 신송로 217,,,
19709,2865065,베어트리파크 단풍축제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/59/3018559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3018559_image3_1.jpg,6,36.6728227784,127.2101554814,044-863-2220,세종특별자치시  신송로 217 베어트리파크,,,
19710,2650445,베어트리파크 철쭉제 '봄과 철쭉',15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/49/2954849_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2954849_image3_1.jpg,6,36.6728227784,127.2101554814,044-866-7766,세종특별자치시  신송로 217 베어트리파크,,,
19711,3076955,세종 빛 축제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/52/3076952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3076952_image3_1.jpg,6,36.4823599523,127.290503463,044-120,세종특별자치시 세종동,"29-93 이응다리, 금강수변 일대",,
19712,3300114,세종낙화축제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/63/3300063_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3300063_image3_1.jpg,6,36.4913335625,127.2701689309,044-850-0593,세종특별자치시 중앙공원로 60 (세종동),세종중앙공원 잔디마당,,
19713,3305155,세종단오제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/46/3305146_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/46/3305146_image3_1.png,6,36.4989993515,127.2701992755,044-865-2411,세종특별자치시 다솜로 216 (세종동),세종호수공원,,
19714,1849007,세종축제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/81/3041981_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3041981_image3_1.jpg,6,36.4967663593,127.2750155705,044-850-0592,세종특별자치시  호수공원길 155,"세종호수공원, 세종중앙공원 일원",,
19715,3304907,전통시장 청년상인 축제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/34/3304834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3304834_image3_1.jpg,6,36.4913335625,127.2701689309,042-826-5930,세종특별자치시 중앙공원로 60 (세종동),,,
19716,2986345,제 24회 연기대첩제,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/92/3115692_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3115692_image3_1.jpg,6,36.5998481351,127.2275170257,044-865-2411,세종특별자치시 연서면 용암리,,,
19717,2993903,2024 국립세종수목원 야간개장 ‘특별한 夜행’,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/87/3308587_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/3308587_image3_1.JPG,6,36.4986579981,127.2857090051,044-251-0001,세종특별자치시  수목원로 136 국립세종수목원,,,
19718,3300252,2024 세종컬처로드,15,8,1.0,http://tong.visitkorea.or.kr/cms/resource/50/3300250_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/3300250_image3_1.JPG,6,36.4801046288,127.2890564316,044-850-0553,세종특별자치시 한누리대로 2130 (보람동),,,
19731,2932743,가족여행으로 떠나기 좋은 세종 1박2일 여행 코스,25,8,,http://tong.visitkorea.or.kr/cms/resource/25/2724225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2724225_image3_1.jpg,6,36.4986579981,127.2857090051,,세종특별자치시  수목원로 136 국립세종수목원,,,
19732,2402720,"낯설지만 익숙한, 세종시의 숨겨진 힐링 포인트",25,8,1.0,,,6,36.6720645155,127.209205588,,,,,
19733,1928035,대전의 역사를 찾아가는 길,25,8,,,,7,36.6756755245,127.2268233496,,,,,
19734,1889333,반달가슴곰과 놀아보자!,25,8,,,,7,36.6756755245,127.2268233496,,,,,
19735,1978844,세종특별자치시 안의 드믄 캠핑장,25,8,,,,4,36.5174650895,127.3371399921,,,,,
19780,2749716,금강자연휴양림캠핑장,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/53/2749853_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2749853_image2_1.jpg,6,36.4364197939,127.2352513289,,세종특별자치시 금남면 산림박물관길 110,,,
19781,2728572,다온숲,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/70/2728670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2728670_image2_1.jpg,6,36.6429630983,127.2539745824,,세종특별자치시 전동면 깊은내길 213,,,
19782,2770237,레이캐슬CC,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/83/2771683_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2771683_image2_1.jpg,6,36.6178815231,127.1907059528,,세종특별자치시 전의면 의당전의로 252,,,
19783,2908284,"마을야영장, 침산추월",28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/69/2908269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2908269_image3_1.jpg,6,36.6003187068,127.2940443719,,세종특별자치시  침산2길 8-6 침산커뮤니티센터,,,
19784,2908260,블루문오토캠핑,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/47/2908247_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2908247_image3_1.jpg,6,36.5582672067,127.250638306,,세종특별자치시  기와말1길 20 조치원청소년수련원,,,
19785,3009194,세종스테이블,28,8,1.0,,,6,36.5133243118,127.2038770582,,세종특별자치시  평기큰골길 46-65,,,
19786,131259,세종에머슨 컨트리클럽,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/74/1962174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1962174_image2_1.jpg,6,36.6969140125,127.1852876151,,세종특별자치시 전의면 운주산로 1510,,,
19787,2758508,세종필드 골프클럽,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/83/2758483_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2758483_image2_1.jpg,6,36.5386335482,127.2619294946,,세종특별자치시 정안세종로 1569,(산울동),,
19788,2672031,전월산국민여가캠핑장,28,8,1.0,,,6,36.513542658,127.3000961984,,세종특별자치시 연기면 세종리 644-502,,,
19789,2734266,풍성채캠핑장,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/96/2797596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2797596_image2_1.jpg,6,36.6389406076,127.2128339455,,세종특별자치시 전동면 송성길 116,,,
19790,1951633,합강공원 오토캠핑장,28,8,1.0,http://tong.visitkorea.or.kr/cms/resource/33/2012633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2012633_image3_1.jpg,6,36.5174956412,127.3371066607,,세종특별자치시 연기면 태산로 329,,,
19815,2593643,목향재 [한국관광 품질인증/Korea Quality],32,8,1.0,http://tong.visitkorea.or.kr/cms/resource/31/2594631_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/2594631_image2_1.JPG,5,36.5019762504,127.2398991344,010-8666-1217,세종특별자치시 만남로6길 33,,,
19816,2770436,베스트웨스턴 플러스 호텔세종(베스트웨스턴 플러스),32,8,1.0,http://tong.visitkorea.or.kr/cms/resource/71/2771971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2771971_image2_1.jpg,6,36.5003156655,127.2588474798,,세종특별자치시 도움1로 7,(어진동),,
19817,2622367,청벽비발디,32,8,1.0,,,5,36.4382192561,127.216477963,044-881-7755,세종특별자치시 장군면 금송로 161,,,
19818,2668426,학림재,32,8,1.0,,,5,36.5510558482,127.1899356188,,세종특별자치시 장군면 태산길 75-3,,,
19819,2708329,학림재 [한국관광 품질인증/Korea Quality],32,8,1.0,http://tong.visitkorea.or.kr/cms/resource/56/2707656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2707656_image3_1.jpg,5,36.5510558482,127.1899356188,010-5695-1131,세종특별자치시 장군면 태산길 75-3,,,
19909,2758047,대평시장,38,8,1.0,,,6,36.4673254147,127.2820824042,,세종특별자치시 금남면 대평시장1길 17-2,,,
19910,2930377,롯데하이마트 세종점,38,8,1.0,http://tong.visitkorea.or.kr/cms/resource/79/2883179_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2883179_image3_1.jpg,6,36.4964161833,127.2628555597,,세종특별자치시 세종시 갈매로 363,,,
19911,1433722,"세종전통시장(4, 9일)",38,8,1.0,,,6,36.5997716645,127.3005910218,044-868-4209,세종특별자치시 조치원읍 조치원8길 42,,,
19912,2927117,올리브영 세종몰리브,38,8,1.0,http://tong.visitkorea.or.kr/cms/resource/66/2883166_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2883166_image3_1.jpg,6,36.5027290799,127.2476456417,,세종특별자치시 도움1로 108,"몰리브상가107,108호",,
19913,2928929,이마트 세종,38,8,1.0,http://tong.visitkorea.or.kr/cms/resource/70/2883170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2883170_image3_1.jpg,6,36.4709466712,127.2509989814,,세종특별자치시 금송로 687,,,
19914,2914809,하이마트 조치원점,38,8,1.0,http://tong.visitkorea.or.kr/cms/resource/59/2883159_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2883159_image3_1.jpg,6,36.5990271165,127.2899642184,,세종특별자치시 세종시 조치원읍 문화2길 1,,,
19915,2915061,홈플러스 세종,38,8,1.0,http://tong.visitkorea.or.kr/cms/resource/74/2883174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2883174_image3_1.jpg,6,36.5074370709,127.2588167332,,"세종특별자치시 절재로 154 (어진동, 홈플러스)",,,
19916,2905837,홈플러스 조치원,38,8,1.0,http://tong.visitkorea.or.kr/cms/resource/63/2883163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2883163_image3_1.jpg,6,36.5864203681,127.2977444198,,세종특별자치시 조치원읍 허만석로 60,,,
26183,141234,괴산고추축제,15,33,1.0,http://tong.visitkorea.or.kr/cms/resource/77/2997377_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/77/2997377_image3_1.png,6,36.8147417924,127.7834944865,043-830-3463,충청북도 괴산군 임꺽정로 113,,,
26184,2754421,괴산김장축제,15,33,1.0,http://tong.visitkorea.or.kr/cms/resource/49/2856749_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2856749_image3_1.jpg,6,36.8123726622,127.7857860142,043-830-3463,충청북도 괴산군 괴산읍 동진천길 197,,,
26185,3110383,괴산빨간맛페스티벌,15,33,1.0,http://tong.visitkorea.or.kr/cms/resource/82/3110382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3110382_image3_1.jpg,6,36.8145640909,127.7865442181,043-830-3463,충청북도 괴산군 괴산읍 임꺽정로 92,,,
26186,3343694,농촌우수마당극큰잔치,15,33,10.0,http://tong.visitkorea.or.kr/cms/resource/85/3343685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3343685_image3_1.jpg,6,36.7213297572,127.6006940627,010-9698-2282,충청북도 청주시 청원구 내수읍 초정약수로 851,,,
26187,2865520,단양 레이크파크 수상스포츠 페스티벌,15,33,2.0,http://tong.visitkorea.or.kr/cms/resource/15/3335015_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/15/3335015_image3_1.jpeg,6,36.9799499876,128.3514221857,043-421-7330,충청북도 단양군 단양읍 상진리,122-1번지 일원,,
26188,557329,단양 소백산철쭉제,15,33,2.0,http://tong.visitkorea.or.kr/cms/resource/82/2989682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2989682_image3_1.jpg,6,36.9845276081,128.3710814034,043-423-0700,충청북도 단양군 단양읍 별곡리,466,,
26189,234235,단양 온달문화축제,15,33,2.0,http://tong.visitkorea.or.kr/cms/resource/94/3013294_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3013294_image3_1.jpg,6,37.0617876536,128.4908434198,043-420-0700,충청북도 단양군 영춘면 온달로 23,,,
26190,1118680,대한민국와인축제,15,33,4.0,http://tong.visitkorea.or.kr/cms/resource/51/3106451_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3106451_image3_1.jpg,6,36.1747232022,127.7745741704,043-745-8919,충청북도 영동군 영동읍 계산리,867-1,,
26191,2666412,문화가 있는 날 [농(農) 리브 디 아트] - 허수아비아트축제,15,33,10.0,http://tong.visitkorea.or.kr/cms/resource/30/3018430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3018430_image3_1.jpg,6,36.7120110153,127.5803294825,0507-1341-1731,충청북도 청주시 청원구 내수읍 비중리,390,,
